lookback_1,label,duration,file,position
F#-flat-ninth pentachord,C-major-diminished tetrachord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",698
C-major-diminished tetrachord,enharmonic equivalent to major triad above F#,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",699
enharmonic equivalent to major triad above F#,C-major-diminished tetrachord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",700
C-major-diminished tetrachord,B-alternating hexamirror,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",701
B-alternating hexamirror,B-diminished triad,17/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",702
B-diminished triad,B-half-diminished seventh chord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",703
B-half-diminished seventh chord,A-dominant-ninth,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",704
A-dominant-ninth,C#-half-diminished seventh chord,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",705
C#-half-diminished seventh chord,C#-half-diminished seventh chord,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",706
C#-half-diminished seventh chord,C#-half-diminished seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",707
C#-half-diminished seventh chord,C-combinatorial I (I11),1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",708
C-combinatorial I (I11),C-combinatorial I (I11),1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",709
C-combinatorial I (I11),C-combinatorial I (I11),1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",710
C-combinatorial I (I11),C-minor-augmented tetrachord,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",711
C-minor-augmented tetrachord,C-major-diminished tetrachord,17/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",712
C-major-diminished tetrachord,B-diminished scale,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",713
B-diminished scale,D-Neapolitan pentachord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",714
D-Neapolitan pentachord,D-minor seventh chord,1.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",715
D-minor seventh chord,D-minor seventh chord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",716
D-minor seventh chord,G-major scale,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",717
G-major scale,E-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",718
E-perfect-fourth minor tetrachord,E-minor triad,7/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",719
E-minor triad,E-minor-diminished tetrachord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",720
E-minor-diminished tetrachord,E-diminished triad,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",721
E-diminished triad,E-diminished triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",722
E-diminished triad,F-locrian hexachord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",723
F-locrian hexachord,F-Balinese Pelog pentatonic,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",724
F-Balinese Pelog pentatonic,F-major seventh chord,19/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",725
F-major seventh chord,F-major-ninth chord,11/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",726
F-major-ninth chord,F-major-second major tetrachord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",727
F-major-second major tetrachord,forte class 7-37 above E,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",728
forte class 7-37 above E,E-major triad,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",729
E-major triad,E-dominant seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",730
E-dominant seventh chord,E-major triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",731
E-major triad,C-Neapolitan pentachord,2/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",732
C-Neapolitan pentachord,C-minor seventh chord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",733
C-minor seventh chord,C-minor seventh chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",734
C-minor seventh chord,D-dominant seventh chord,2.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",735
D-dominant seventh chord,D-Greek,5/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",736
D-Greek,E-all-interval tetrachord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",737
E-all-interval tetrachord,E-minor-diminished ninth chord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",738
E-minor-diminished ninth chord,G-dominant seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",739
G-dominant seventh chord,G-dominant seventh chord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",740
G-dominant seventh chord,E-minor-diminished ninth chord,1.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",741
E-minor-diminished ninth chord,C-major scale,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",742
C-major scale,A-minor seventh chord,1.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",743
A-minor seventh chord,C-major triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",744
C-major triad,G,3.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",745
G,C-major triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",746
C-major triad,A-minor triad,7/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",747
A-minor triad,A-minor triad,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",748
A-minor triad,A-minor triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",749
A-minor triad,A-minor triad,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",750
A-minor triad,A-minor triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",751
A-minor triad,E,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",752
E,A-minor triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",753
A-minor triad,A-Guidonian hexachord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",754
A-Guidonian hexachord,E-major pentatonic,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",755
E-major pentatonic,G-major triad,11/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",756
G-major triad,E-minor seventh chord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",757
E-minor seventh chord,E-minor seventh chord,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",758
E-minor seventh chord,F-major seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",759
F-major seventh chord,F-major triad,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",760
F-major triad,F-major triad,1.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",761
F-major triad,F-major seventh chord,11/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",762
F-major seventh chord,F-major seventh chord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",763
F-major seventh chord,D-minor-ninth chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",764
D-minor-ninth chord,D-minor triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",765
D-minor triad,D-minor seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",766
D-minor seventh chord,B-diminished-major ninth chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",767
B-diminished-major ninth chord,B-diminished-major ninth chord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",768
B-diminished-major ninth chord,B-half-diminished seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",769
B-half-diminished seventh chord,D-major scale,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",770
D-major scale,C-major triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",771
C-major triad,C-major triad,4/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",772
C-major triad,C-major triad,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",773
C-major triad,C-locrian hexachord,5/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",774
C-locrian hexachord,G-dominant seventh chord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",775
G-dominant seventh chord,G-dominant seventh chord,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",776
G-dominant seventh chord,G-dominant-eleventh,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",777
G-dominant-eleventh,F-major-second major tetrachord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",778
F-major-second major tetrachord,G-dominant-eleventh,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",779
G-dominant-eleventh,G-dominant seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",780
G-dominant seventh chord,G-major triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",781
G-major triad,C-quartal trichord,2/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",782
C-quartal trichord,C-major-second major tetrachord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",783
C-major-second major tetrachord,C-major-second major tetrachord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",784
C-major-second major tetrachord,G,7/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",785
G,C-major-second major tetrachord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",786
C-major-second major tetrachord,C-dominant-eleventh,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",787
C-dominant-eleventh,C-dominant-eleventh,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",788
C-dominant-eleventh,C-dominant-eleventh,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",789
C-dominant-eleventh,C-dominant-eleventh,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",790
C-dominant-eleventh,G-minor seventh chord,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",791
G-minor seventh chord,E-diminished-major ninth chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",792
E-diminished-major ninth chord,E-half-diminished seventh chord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",793
E-half-diminished seventh chord,E-half-diminished seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",794
E-half-diminished seventh chord,E-melodic-minor hexachord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",795
E-melodic-minor hexachord,E-melodic-minor hexachord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",796
E-melodic-minor hexachord,A-melodic minor ascending scale,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",797
A-melodic minor ascending scale,D-dominant-ninth,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",798
D-dominant-ninth,F#-half-diminished seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",799
F#-half-diminished seventh chord,F#-half-diminished seventh chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",800
F#-half-diminished seventh chord,F#-half-diminished seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",801
F#-half-diminished seventh chord,F-diminished pentacluster,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",802
F-diminished pentacluster,forte class 6-46B above D,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",803
forte class 6-46B above D,forte class 6-46B above D,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",804
forte class 6-46B above D,D-minor seventh chord,2/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",805
D-minor seventh chord,D-minor-ninth chord,7/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",806
D-minor-ninth chord,A-perfect-fourth minor tetrachord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",807
A-perfect-fourth minor tetrachord,D-minor-ninth chord,2/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",808
D-minor-ninth chord,G-major scale,2/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",809
G-major scale,A-Guidonian hexachord,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",810
A-Guidonian hexachord,E-minor seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",811
E-minor seventh chord,E-minor seventh chord,11/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",812
E-minor seventh chord,C-major-ninth chord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",813
C-major-ninth chord,A-dorian pentachord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",814
A-dorian pentachord,A-minor triad,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",815
A-minor triad,A-minor triad,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",816
A-minor triad,A-minor triad,7/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",817
A-minor triad,A-all-interval tetrachord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",818
A-all-interval tetrachord,A-all-interval tetrachord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",819
A-all-interval tetrachord,A-minor-diminished ninth chord,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",820
A-minor-diminished ninth chord,C-incomplete dominant-seventh chord,2.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",821
C-incomplete dominant-seventh chord,C,23/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",822
C,C-incomplete dominant-seventh chord,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",823
C-incomplete dominant-seventh chord,F-major pentachord,5/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",824
F-major pentachord,F-major-second major tetrachord,5/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",825
F-major-second major tetrachord,F-major triad,1/3,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",826
F-major triad,D-minor seventh chord,5/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",827
D-minor seventh chord,D-minor-ninth chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",828
D-minor-ninth chord,E-blues,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",829
E-blues,forte class 7-37 above E,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",830
forte class 7-37 above E,E-major-minor tetramirror,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",831
E-major-minor tetramirror,E-major-minor tetramirror,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",832
E-major-minor tetramirror,E-major triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",833
E-major triad,E-major-minor trichord,11/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",834
E-major-minor trichord,D-modified blues,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",835
D-modified blues,D-minor seventh chord,2.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",836
D-minor seventh chord,D-minor seventh chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",837
D-minor seventh chord,G-dominant-eleventh,7/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",838
G-dominant-eleventh,G-dominant seventh chord,17/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",839
G-dominant seventh chord,E-minor-diminished ninth chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",840
E-minor-diminished ninth chord,E-minor seventh chord,13/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",841
E-minor seventh chord,E-minor seventh chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",842
E-minor seventh chord,E-minor-diminished ninth chord,0.75,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",843
E-minor-diminished ninth chord,E-minor-diminished ninth chord,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",844
E-minor-diminished ninth chord,E-minor-diminished ninth chord,1.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",845
E-minor-diminished ninth chord,F-major seventh chord,1/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",846
F-major seventh chord,F-major seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",847
F-major seventh chord,A-minor triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",848
A-minor triad,A-minor triad,1.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",849
A-minor triad,A-minor seventh chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",850
A-minor seventh chord,C-major triad,2.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",851
C-major triad,C-major triad,0.5,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",852
C-major triad,A-minor seventh chord,0.25,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",853
A-minor seventh chord,A-minor seventh chord,1.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",854
A-minor seventh chord,A-minor seventh chord,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",855
A-minor seventh chord,A-minor seventh chord,25/12,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",856
A-minor seventh chord,Perfect Fourth above G,3.0,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",857
Perfect Fourth above G,A-incomplete dominant-seventh chord,17/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",858
A-incomplete dominant-seventh chord,E,1/6,"Agnew, Roy, An Autumn Morning, KBcERxrDTPs.mid",859
START,E-minor-diminished tetrachord,0.5,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",0
E-minor-diminished tetrachord,F#-Javanese pentachord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",1
F#-Javanese pentachord,F#-Javanese pentachord,0.75,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",2
F#-Javanese pentachord,Bb-major-diminished tetrachord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",3
Bb-major-diminished tetrachord,Bb-major triad,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",4
Bb-major triad,Bb-major-seventh pentacluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",5
Bb-major-seventh pentacluster,Minor Third above D,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",6
Minor Third above D,A-major-diminished tetrachord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",7
A-major-diminished tetrachord,A-major-diminished tetrachord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",8
A-major-diminished tetrachord,A-major-diminished tetrachord,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",9
A-major-diminished tetrachord,A-alternating hexamirror,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",10
A-alternating hexamirror,Minor Third above C,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",11
Minor Third above C,C#-phrygian trichord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",12
C#-phrygian trichord,C-phrygian trichord,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",13
C-phrygian trichord,C-major-second tetracluster,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",14
C-major-second tetracluster,C-combinatorial P (P6),1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",15
C-combinatorial P (P6),G-minor triad,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",16
G-minor triad,Perfect Fifth above G,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",17
Perfect Fifth above G,C#-minor-second diminished tetrachord,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",18
C#-minor-second diminished tetrachord,Minor Third above C#,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",19
Minor Third above C#,C#-phrygian trichord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",20
C#-phrygian trichord,C#-phrygian trichord,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",21
C#-phrygian trichord,C-chromatic tetramirror,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",22
C-chromatic tetramirror,A-diminished triad,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",23
A-diminished triad,Ab-minor third tetracluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",24
Ab-minor third tetracluster,Minor Third above A,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",25
Minor Third above A,Augmented Second above Ab,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",26
Augmented Second above Ab,E-minor-seventh pentacluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",27
E-minor-seventh pentacluster,F#-minor-diminished tetrachord,1.0,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",28
F#-minor-diminished tetrachord,Bb-major-seventh pentacluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",29
Bb-major-seventh pentacluster,Minor Third above D,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",30
Minor Third above D,Bb-major-seventh pentacluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",31
Bb-major-seventh pentacluster,A-major-diminished tetrachord,1.0,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",32
A-major-diminished tetrachord,Minor Third above C,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",33
Minor Third above C,Minor Third above C,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",34
Minor Third above C,C#-phrygian trichord,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",35
C#-phrygian trichord,C-major-second tetracluster,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",36
C-major-second tetracluster,C#-phrygian trichord,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",37
C#-phrygian trichord,G-major-minor diminished pentachord,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",38
G-major-minor diminished pentachord,G-major triad,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",39
G-major triad,E-minor seventh chord,1/6,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",40
E-minor seventh chord,E,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",41
E,Minor Third above C#,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",42
Minor Third above C#,C#,1/12,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",43
C#,C#-phrygian trichord,1/3,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",44
C#-phrygian trichord,C-chromatic tetramirror,0.25,"Agnew, Roy, Dance of the Wild Men, EOgmmiZ0iFE.mid",45
