lookback_1,lookback_2,lookback_3,lookback_4,lookback_5,label,duration,file,position
688,544,546,546,544,274,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23443
544,546,546,544,274,548,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23444
546,546,544,274,548,2596,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23445
546,544,274,548,2596,2084,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23446
544,274,548,2596,2084,2085,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23447
274,548,2596,2084,2085,37,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23448
548,2596,2084,2085,37,2084,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23449
2596,2084,2085,37,2084,36,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23450
2084,2085,37,2084,36,53,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23451
2085,37,2084,36,53,49,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23452
37,2084,36,53,49,36,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23453
2084,36,53,49,36,36,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23454
36,53,49,36,36,32,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23455
53,49,36,36,32,160,7/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23456
49,36,36,32,160,128,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23457
36,36,32,160,128,2176,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23458
36,32,160,128,2176,2208,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23459
32,160,128,2176,2208,2196,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23460
160,128,2176,2208,2196,132,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23461
128,2176,2208,2196,132,148,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23462
2176,2208,2196,132,148,148,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23463
2208,2196,132,148,148,144,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23464
2196,132,148,148,144,160,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23465
132,148,148,144,160,128,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23466
148,148,144,160,128,2176,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23467
148,144,160,128,2176,2193,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23468
144,160,128,2176,2193,145,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23469
160,128,2176,2193,145,145,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23470
128,2176,2193,145,145,149,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23471
2176,2193,145,145,149,148,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23472
2193,145,145,149,148,144,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23473
145,145,149,148,144,144,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23474
145,149,148,144,144,656,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23475
149,148,144,144,656,657,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23476
148,144,144,656,657,513,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23477
144,144,656,657,513,1,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23478
144,656,657,513,1,2304,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23479
656,657,513,1,2304,256,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23480
657,513,1,2304,256,769,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23481
513,1,2304,256,769,513,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23482
1,2304,256,769,513,2052,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23483
2304,256,769,513,2052,2052,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23484
256,769,513,2052,2052,2069,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23485
769,513,2052,2052,2069,17,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23486
513,2052,2052,2069,17,2084,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23487
2052,2052,2069,17,2084,2080,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23488
2052,2069,17,2084,2080,2209,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23489
2069,17,2084,2080,2209,161,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23490
17,2084,2080,2209,161,20,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23491
2084,2080,2209,161,20,145,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23492
2080,2209,161,20,145,129,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23493
2209,161,20,145,129,165,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23494
161,20,145,129,165,149,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23495
20,145,129,165,149,149,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23496
145,129,165,149,149,149,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23497
129,165,149,149,149,149,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23498
165,149,149,149,149,180,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23499
149,149,149,149,180,164,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23500
149,149,149,180,164,148,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23501
149,149,180,164,148,144,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23502
149,180,164,148,144,149,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23503
180,164,148,144,149,2197,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23504
164,148,144,149,2197,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23505
148,144,149,2197,2048,145,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23506
144,149,2197,2048,145,145,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23507
149,2197,2048,145,145,145,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23508
2197,2048,145,145,145,133,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23509
2048,145,145,145,133,133,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23510
145,145,145,133,133,2181,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23511
145,145,133,133,2181,133,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23512
145,133,133,2181,133,149,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23513
133,133,2181,133,149,145,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23514
133,2181,133,149,145,145,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23515
2181,133,149,145,145,145,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23516
133,149,145,145,145,17,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23517
149,145,145,145,17,2064,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23518
145,145,145,17,2064,145,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23519
145,145,17,2064,145,20,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23520
145,17,2064,145,20,4,7/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23521
17,2064,145,20,4,17,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23522
2064,145,20,4,17,2080,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23523
145,20,4,17,2080,2208,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23524
20,4,17,2080,2208,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23525
4,17,2080,2208,128,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23526
17,2080,2208,128,128,160,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23527
2080,2208,128,128,160,148,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23528
2208,128,128,160,148,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23529
128,128,160,148,128,145,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23530
128,160,148,128,145,145,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23531
160,148,128,145,145,129,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23532
148,128,145,145,129,161,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23533
128,145,145,129,161,129,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23534
145,145,129,161,129,145,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23535
145,129,161,129,145,133,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23536
129,161,129,145,133,5,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23537
161,129,145,133,5,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23538
129,145,133,5,1,37,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23539
145,133,5,1,37,1,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23540
133,5,1,37,1,17,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23541
5,1,37,1,17,21,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23542
1,37,1,17,21,5,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23543
37,1,17,21,5,1,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23544
1,17,21,5,1,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23545
17,21,5,1,1,2049,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23546
21,5,1,1,2049,2048,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23547
5,1,1,2049,2048,17,8/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23548
1,1,2049,2048,17,8,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23549
1,2049,2048,17,8,9,7/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23550
2049,2048,17,8,9,137,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23551
2048,17,8,9,137,137,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23552
17,8,9,137,137,393,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23553
8,9,137,137,393,137,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23554
9,137,137,393,137,73,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23555
137,137,393,137,73,137,1.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23556
137,393,137,73,137,137,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23557
393,137,73,137,137,129,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23558
137,73,137,137,129,129,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23559
73,137,137,129,129,137,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23560
137,137,129,129,137,9,2.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23561
137,129,129,137,9,8,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23562
129,129,137,9,8,137,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23563
129,137,9,8,137,137,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23564
137,9,8,137,137,133,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23565
9,8,137,137,133,133,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23566
8,137,137,133,133,129,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23567
137,137,133,133,129,1153,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23568
137,133,133,129,1153,1,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23569
133,133,129,1153,1,289,1.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23570
133,129,1153,1,289,417,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23571
129,1153,1,289,417,417,11/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23572
1153,1,289,417,417,128,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23573
1,289,417,417,128,137,1.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23574
289,417,417,128,137,201,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23575
417,417,128,137,201,73,1.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23576
417,128,137,201,73,69,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23577
128,137,201,73,69,69,1.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23578
137,201,73,69,69,101,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23579
201,73,69,69,101,37,5/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23580
73,69,69,101,37,165,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23581
69,69,101,37,165,133,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23582
69,101,37,165,133,2213,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23583
101,37,165,133,2213,2085,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23584
37,165,133,2213,2085,2084,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23585
165,133,2213,2085,2084,2068,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23586
133,2213,2085,2084,2068,4,2.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23587
2213,2085,2084,2068,4,2096,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23588
2085,2084,2068,4,2096,2080,4/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23589
2084,2068,4,2096,2080,32,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23590
2068,4,2096,2080,32,32,5/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23591
4,2096,2080,32,32,34,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23592
2096,2080,32,32,34,2,4/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23593
2080,32,32,34,2,2,1.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23594
32,32,34,2,2,1058,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23595
32,34,2,2,1058,1059,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23596
34,2,2,1058,1059,1058,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23597
2,2,1058,1059,1058,1056,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23598
2,1058,1059,1058,1056,1312,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23599
1058,1059,1058,1056,1312,1312,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23600
1059,1058,1056,1312,1312,1312,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23601
1058,1056,1312,1312,1312,72,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23602
1056,1312,1312,1312,72,1096,4/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23603
1312,1312,1312,72,1096,1128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23604
1312,1312,72,1096,1128,1064,13/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23605
1312,72,1096,1128,1064,1066,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23606
72,1096,1128,1064,1066,1066,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23607
1096,1128,1064,1066,1066,1058,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23608
1128,1064,1066,1066,1058,1058,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23609
1064,1066,1066,1058,1058,1074,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23610
1066,1066,1058,1058,1074,1042,4/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23611
1066,1058,1058,1074,1042,1043,1/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23612
1058,1058,1074,1042,1043,1041,1.0,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23613
1058,1074,1042,1043,1041,1049,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23614
1074,1042,1043,1041,1049,1033,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23615
1042,1043,1041,1049,1033,1033,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23616
1043,1041,1049,1033,1033,1065,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23617
1041,1049,1033,1033,1065,1057,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23618
1049,1033,1033,1065,1057,1545,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23619
1033,1033,1065,1057,1545,520,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23620
1033,1065,1057,1545,520,524,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23621
1065,1057,1545,520,524,516,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23622
1057,1545,520,524,516,524,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23623
1545,520,524,516,524,520,19/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23624
520,524,516,524,520,2560,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23625
524,516,524,520,2560,2048,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23626
516,524,520,2560,2048,2048,1.0,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23627
524,520,2560,2048,2048,2049,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23628
520,2560,2048,2048,2049,1,13/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23629
2560,2048,2048,2049,1,265,1.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23630
2048,2048,2049,1,265,328,1.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23631
2048,2049,1,265,328,64,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23632
2049,1,265,328,64,324,17/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23633
1,265,328,64,324,452,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23634
265,328,64,324,452,388,1.0,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23635
328,64,324,452,388,128,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23636
64,324,452,388,128,257,17/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23637
324,452,388,128,257,257,4/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23638
452,388,128,257,257,257,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23639
388,128,257,257,257,257,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23640
128,257,257,257,257,385,2/3,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23641
257,257,257,257,385,129,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23642
257,257,257,385,129,129,0.5,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23643
257,257,385,129,129,133,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23644
257,385,129,129,133,137,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23645
385,129,129,133,137,2189,0.25,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23646
129,129,133,137,2189,2180,13/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23647
129,133,137,2189,2180,2692,1/6,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23648
133,137,2189,2180,2692,644,1/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23649
137,2189,2180,2692,644,516,5/12,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23650
2189,2180,2692,644,516,516,0.75,"Bach, Johann Sebastian, Goldberg-Variationen, BWV 988, 15ezpwCHtJs.mid",23651
